MODALIDAD,TIPO_ARMA,CALIBRES,ESTADO,FECHA,AÑO,MES_NUM,MES,CLUB,LUGAR
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-03-21,2026,3,Marzo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-03-28,2026,3,Marzo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-04-04,2026,4,Abril,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-04-11,2026,4,Abril,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-04-18,2026,4,Abril,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-05-02,2026,5,Mayo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-05-09,2026,5,Mayo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-05-16,2026,5,Mayo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-05-23,2026,5,Mayo,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-06-06,2026,6,Junio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-06-13,2026,6,Junio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-06-20,2026,6,Junio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-06-27,2026,6,Junio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-07-04,2026,7,Julio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-07-11,2026,7,Julio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-07-18,2026,7,Julio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-07-25,2026,7,Julio,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-08-01,2026,8,Agosto,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-08-08,2026,8,Agosto,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-08-15,2026,8,Agosto,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-08-22,2026,8,Agosto,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-08-29,2026,8,Agosto,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-09-06,2026,9,Septiembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-09-12,2026,9,Septiembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-09-19,2026,9,Septiembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-09-26,2026,9,Septiembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-10-03,2026,10,Octubre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-10-10,2026,10,Octubre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-10-17,2026,10,Octubre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-10-24,2026,10,Octubre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-10-31,2026,10,Octubre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-11-07,2026,11,Noviembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-11-14,2026,11,Noviembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-11-21,2026,11,Noviembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2026-11-28,2026,11,Noviembre,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",MORELOS,2052-01-01,2052,1,Enero,"Club Mexco de Perros de Muestra, A.C.","Huitzilac, Mor."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,04.05.26,,,,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,06.07.26,,,,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,09.02.26,,,,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd.acuña coah.
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,09.03.26,,,,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-01-03,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-01-10,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-01-17,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-01-24,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-01-31,2026,1,Enero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-02-07,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-02-14,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-02-21,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-02-28,2026,2,Febrero,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-03-07,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-03-14,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-03-21,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-03-28,2026,3,Marzo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-04-04,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-04-06,2026,4,Abril,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-04-11,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-04-18,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-04-25,2026,4,Abril,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-05-02,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-05-09,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-05-16,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-05-23,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-05-30,2026,5,Mayo,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-06-06,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-06-08,2026,6,Junio,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-06-13,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-06-20,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-06-27,2026,6,Junio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-07-04,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-07-11,2026,7,Julio,"Club Cinegético Saltillo Safari, A.C.","Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-07-11,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-07-18,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-07-25,2026,7,Julio,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-01,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-03,2026,8,Agosto,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-08,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-15,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-22,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-08-29,2026,8,Agosto,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-09-05,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-09-07,2026,9,Septiembre,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-09-12,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-09-19,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-09-26,2026,9,Septiembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-03,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-05,2026,10,Octubre,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-10,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-17,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-24,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-10-31,2026,10,Octubre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-11-07,2026,11,Noviembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-11-09,2026,11,Noviembre,"Club Campestre de C.T. y P. de Cd. Acuña, A.C.",cd. Acuña coah
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-11-14,2026,11,Noviembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-11-21,2026,11,Noviembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-11-28,2026,11,Noviembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-12-05,2026,12,Diciembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-12-12,2026,12,Diciembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-12-19,2026,12,Diciembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",COAHUILA,2026-12-26,2026,12,Diciembre,Club Cinegetico Saltillo Safari AC,"Saltillo, Coah."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2/05/2026 ,,,,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2/10/2026 ,,,,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2023-08-23,2023,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2025-04-12,2025,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-01-23,2026,1,Enero,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-01-25,2026,1,Enero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-02-15,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-02-21,2026,2,Febrero,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-02-27,2026,2,Febrero,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-01,2026,3,Marzo,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-06,2026,3,Marzo,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-08,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-14,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-15,2026,3,Marzo,"Club de Caza y Tiro ""El Huixteco"", A.C.","Taxco, Gro"
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-27,2026,3,Marzo,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-03-29,2026,3,Marzo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-04-05,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-04-12,2026,4,Abril,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-04-24,2026,4,Abril,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-04-26,2026,4,Abril,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-05-03,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-05-15,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-05-28,2026,5,Mayo,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-05-30,2026,5,Mayo,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-06-07,2026,6,Junio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-06-19,2026,6,Junio,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-05,2026,7,Julio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-10,2026,7,Julio,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-11,2026,7,Julio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-19,2026,7,Julio,"Club de C. T. y P. Gacels de Guerrero, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-24,2026,7,Julio,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-07-26,2026,7,Julio,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-08-14,2026,8,Agosto,"Club de C. T. y P. Chilpancingo, A.C.","Chilpancingo, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-08-15,2026,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-08-21,2026,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
TIRO PRACTICO,Pistola/Rifle/Escopeta,".22, .38 SPL, .380, .223, 12",GUERRERO,2026-08-29,2026,8,Agosto,"Club de C. T. y P. de Acapulco, A.C.","Acapulco, Gro."
